"id","title","year","genres","rating","votes","isaction","isadventure","iscomedy","iscrime","isdocumentary","isdrama","ishorror","ismystery","isromance","isthriller"
"tt1180577","A Hero in Heaven","2007","[Biography, Documentary, War]","7.3","18","false","false","false","false","true","false","false","false","false","false"
"tt1867093","The Samaritan","2012","[Action, Crime, Drama]","5.6","9426","true","false","false","true","false","true","false","false","false","false"
"tt1967651","Unconditional Love","2012","[Drama, Thriller]","6.4","698","false","false","false","false","false","true","false","false","false","true"
"tt2404465","Troop Zero","2019","[Comedy, Drama, Family]","6.9","8538","false","false","true","false","false","true","false","false","false","false"
"tt9086228","Gretel & Hansel","2020","[Fantasy, Horror, Mystery]","5.3","19810","false","false","false","false","false","false","true","true","false","false"
"tt9155002","Zombie 108","2012","[Horror]","3.3","17","false","false","false","false","false","false","true","false","false","false"
"tt0024787","The World Gone Mad","1933","[Crime, Drama, Mystery]","4.7","445","false","false","false","true","false","true","false","true","false","false"
"tt0065421","The Aristocats","1970","[Adventure, Animation, Comedy]","7.1","91905","false","true","true","false","false","false","false","false","false","false"
"tt0065555","Violent City","1970","[Action, Crime, Thriller]","6.4","2205","true","false","false","true","false","false","false","false","false","true"
"tt0077176","The Gun","1978","[Crime, Drama]","6.3","81","false","false","false","true","false","true","false","false","false","false"
"tt0103873","Dead Alive","1992","[Action, Comedy, Fantasy]","7.5","90507","true","false","true","false","false","false","false","false","false","false"
"tt0844708","The Last House on the Left","2009","[Horror, Thriller]","6.5","84706","false","false","false","false","false","false","true","false","false","true"
"tt10192308","Desire Game","2019","[Crime, Mystery, Sci-Fi]","4.7","10","false","false","false","true","false","false","false","true","false","false"
"tt8255490","Christmas Survival","2018","[Comedy]","5.0","513","false","false","true","false","false","false","false","false","false","false"
"tt5463162","Deadpool 2","2018","[Action, Adventure, Comedy]","7.7","465793","true","true","true","false","false","false","false","false","false","false"
"tt5886046","Escape Room","2019","[Action, Adventure, Horror]","6.3","79997","true","true","false","false","false","false","true","false","false","false"
"tt0359836","Pilgrim's Progress","1978","[Adventure]","5.7","232","false","true","false","false","false","false","false","false","false","false"
"tt0376717","Gold Diggers","2003","[Comedy, Crime]","3.0","2357","false","false","true","true","false","false","false","false","false","false"
"tt9356952","The Death of Dick Long","2019","[Comedy, Crime, Drama]","6.3","3623","false","false","true","true","false","true","false","false","false","false"
"tt4169146","Give Me Liberty","2019","[Comedy, Drama]","6.6","1481","false","false","true","false","false","true","false","false","false","false"
"tt4329810","QT8: The First Eight","2019","[Documentary]","7.3","2419","false","false","false","false","true","false","false","false","false","false"
"tt0242146","Wolfman Chronicles: A Cinematic Scrapbook","1991","[Documentary]","6.8","13","false","false","false","false","true","false","false","false","false","false"
"tt6854966","Little Heroes","2017","[Animation]","6.4","11","false","false","false","false","false","false","false","false","false","false"
"tt0475390","The Wedding Weekend","2006","[Comedy, Drama, Music]","5.6","618","false","false","true","false","false","true","false","false","false","false"
"tt1289401","Ghostbusters","2016","[Action, Comedy, Fantasy]","6.5","201241","true","false","true","false","false","false","false","false","false","false"
"tt2609758","Tyler Perry's A Madea Christmas","2013","[Comedy, Drama, Romance]","4.9","5753","false","false","true","false","false","true","false","false","true","false"
"tt4765284","Pitch Perfect 3","2017","[Comedy, Music]","5.8","54681","false","false","true","false","false","false","false","false","false","false"
"tt0246592","The Dummy","2002","[Comedy, Drama, Romance]","6.7","6407","false","false","true","false","false","true","false","false","true","false"
"tt1745718","Holbrook/Twain: An American Odyssey","2014","[Documentary]","9.1","24","false","false","false","false","true","false","false","false","false","false"
"tt1883236","Heartlines","2012","[Drama]","5.8","19","false","false","false","false","false","true","false","false","false","false"
"tt2170369","Dudes & Dragons","2015","[Action, Adventure, Comedy]","4.6","933","true","true","true","false","false","false","false","false","false","false"
"tt10783168","The Baby Proposal","2019","[Romance]","5.7","36","false","false","false","false","false","false","false","false","true","false"
"tt5013056","Dunkirk","2017","[Action, Drama, History]","7.9","539139","true","false","false","false","false","true","false","false","false","false"
"tt3526286","#Horror","2015","[Crime, Drama, Horror]","3.0","3376","false","false","false","true","false","true","true","false","false","false"
"tt3891218","Colliding Dreams","2015","[Biography, Documentary, History]","7.0","94","false","false","false","false","true","false","false","false","false","false"
"tt4263482","The Witch","2015","[Drama, Horror, Mystery]","6.9","192165","false","false","false","false","false","true","true","true","false","false"
"tt4341532","The Phoenix Incident","2015","[Mystery, Sci-Fi, Thriller]","5.0","1483","false","false","false","false","false","false","false","true","false","true"
"tt0060124","Man from Nowhere","1966","[Western]","6.2","484","false","false","false","false","false","false","false","false","false","false"
"tt0083031","Satan's Mistress","1982","[Horror, Romance]","3.3","387","false","false","false","false","false","false","true","false","true","false"
"tt0087332","Ghostbusters","1984","[Action, Comedy, Fantasy]","7.8","349555","true","false","true","false","false","false","false","false","false","false"
"tt0090312","What Happened to Kerouac?","1986","[Biography, Documentary, History]","7.1","282","false","false","false","false","true","false","false","false","false","false"
"tt0097958","National Lampoon's Christmas Vacation","1989","[Comedy]","7.6","148841","false","false","true","false","false","false","false","false","false","false"
"tt0108551","What's Love Got to Do with It","1993","[Biography, Drama, Music]","7.3","16732","false","false","false","false","false","true","false","false","false","false"
"tt6857250","Fantastica: A Boonie Bears Adventure","2017","[Action, Adventure, Animation]","6.3","91","true","true","false","false","false","false","false","false","false","false"
"tt0469021","Alan Partridge","2013","[Action, Comedy, Crime]","6.9","29424","true","false","true","true","false","false","false","false","false","false"
"tt8096832","Lady and the Tramp","2019","[Adventure, Comedy, Drama]","6.3","14432","false","true","true","false","false","true","false","false","false","false"
"tt6101602","Madeline's Madeline","2018","[Drama, Mystery, Thriller]","6.4","3346","false","false","false","false","false","true","false","true","false","true"
"tt3198454","The Stone Boy","2015","[Adventure, Animation, Comedy]","4.6","67","false","true","true","false","false","false","false","false","false","false"
"tt0315205","Area K","2002","[Crime, Documentary, Drama]","7.6","12","false","false","false","true","true","true","false","false","false","false"
"tt3682448","Bridge of Spies","2015","[Drama, History, Thriller]","7.6","282966","false","false","false","false","false","true","false","false","false","true"
"tt7298400","Ash Is Purest White","2018","[Crime, Drama, Romance]","7.0","7369","false","false","false","true","false","true","false","false","true","false"
"tt7400998","LX 2048","2020","[Drama, Sci-Fi]","4.6","613","false","false","false","false","false","true","false","false","false","false"
"tt7985692","After the Wedding","2019","[Drama]","6.3","5342","false","false","false","false","false","true","false","false","false","false"
"tt8045906","Words on Bathroom Walls","2020","[Drama]","6.6","403","false","false","false","false","false","true","false","false","false","false"
"tt1077258","Planet Terror","2007","[Action, Adventure, Comedy]","7.1","198291","true","true","true","false","false","false","false","false","false","false"
"tt11033952","Square One: Michael Jackson","2019","[Documentary]","7.9","1364","false","false","false","false","true","false","false","false","false","false"
"tt2140507","The Current War: Director's Cut","2017","[Biography, Drama, History]","6.5","17854","false","false","false","false","false","true","false","false","false","false"
"tt2224383","Ombis: Alien Invasion","2013","[Action, Horror, Sci-Fi]","4.3","201","true","false","false","false","false","false","true","false","false","false"
"tt5884052","Pokémon Detective Pikachu","2019","[Action, Adventure, Comedy]","6.6","132458","true","true","true","false","false","false","false","false","false","false"
"tt0948470","The Amazing Spider-Man","2012","[Action, Adventure, Sci-Fi]","6.9","552411","true","true","false","false","false","false","false","false","false","false"
"tt0110357","The Lion King","1994","[Adventure, Animation, Drama]","8.5","924282","false","true","false","false","false","true","false","false","false","false"
"tt0115723","Body of Influence 2","1996","[Drama, Thriller]","4.4","141","false","false","false","false","false","true","false","false","false","true"
"tt0119256","Hard Eight","1996","[Crime, Drama]","7.2","41039","false","false","false","true","false","true","false","false","false","false"
"tt0141574","The Face of Alexandre Dumas: The Man in the Iron Mask","1998","[Adventure]","4.9","213","false","true","false","false","false","false","false","false","false","false"
"tt1872773","America Destroyed by Design","1998","[Documentary]","6.2","47","false","false","false","false","true","false","false","false","false","false"
"tt1876409","Oblivion","2011","[Thriller]","7.2","9","false","false","false","false","false","false","false","false","false","true"
"tt1999067","15: Inside the Mind of a Serial Killer","2011","[Horror, Thriller]","4.4","49","false","false","false","false","false","false","true","false","false","true"
"tt0005809","The Governor","1915","[Drama]","6.1","301","false","false","false","false","false","true","false","false","false","false"
"tt0064494","Eugenie","1970","[Drama, Horror]","5.4","1426","false","false","false","false","false","true","true","false","false","false"
"tt0103253","Whore","1991","[Drama]","5.6","3433","false","false","false","false","false","true","false","false","false","false"
"tt0108070","Secret Games 2: The Escort","1993","[Drama]","4.4","188","false","false","false","false","false","true","false","false","false","false"
"tt0383648","Dream","2005","[Comedy, Drama, Music]","5.2","499","false","false","true","false","false","true","false","false","false","false"
"tt2069955","Border Run","2012","[Crime, Drama, Mystery]","4.2","1696","false","false","false","true","false","true","false","true","false","false"
"tt2201532","Guns for Hire","2015","[Comedy, Drama, Thriller]","5.6","2551","false","false","true","false","false","true","false","false","false","true"
"tt2386490","How to Train Your Dragon: The Hidden World","2019","[Action, Adventure, Animation]","7.5","99269","true","true","false","false","false","false","false","false","false","false"
"tt3699702","The Divorce Party","2019","[Comedy, Romance]","5.0","529","false","false","true","false","false","false","false","false","true","false"
"tt4196576","Chainsaw Maidens from Hell","2016","[Comedy, Horror]","5.5","33","false","false","true","false","false","false","true","false","false","false"
"tt3261290","Radioactive Wolves","2011","[Documentary]","7.0","58","false","false","false","false","true","false","false","false","false","false"
"tt3263718","Across the Sea","2014","[Comedy, Drama, Romance]","6.3","771","false","false","true","false","false","true","false","false","true","false"
"tt8748236","Killer Cove","2019","[Thriller]","4.2","349","false","false","false","false","false","false","false","false","false","true"
"tt0009968","Broken Blossoms","1919","[Drama, Romance]","7.3","9313","false","false","false","false","false","true","false","false","true","false"
"tt0030221","Stardust","1938","[Comedy, Musical, Romance]","4.4","29","false","false","true","false","false","false","false","false","true","false"
"tt0076759","Star Wars: Episode IV - A New Hope","1977","[Action, Adventure, Fantasy]","8.6","1211331","true","true","false","false","false","false","false","false","false","false"
"tt6421118","Alright Now","2018","[Drama]","4.2","453","false","false","false","false","false","true","false","false","false","false"
"tt0816692","Interstellar","2014","[Adventure, Drama, Sci-Fi]","8.6","1469113","false","true","false","false","false","true","false","false","false","false"
"tt1422800","Beneath the Dark","2010","[Mystery, Thriller]","5.1","1813","false","false","false","false","false","false","false","true","false","true"
"tt1440379","Virginia","2010","[Drama]","5.4","1955","false","false","false","false","false","true","false","false","false","false"
"tt1610525","Chuck","2016","[Biography, Drama, Sport]","6.5","5566","false","false","false","false","false","true","false","false","false","false"
"tt5302552","The Hunger","1984","[Drama]","8.3","221","false","false","false","false","false","true","false","false","false","false"
"tt5841964","Monkey King","2016","[Comedy, Drama]","4.6","139","false","false","true","false","false","true","false","false","false","false"
"tt0111161","The Shawshank Redemption","1994","[Drama]","9.3","2296829","false","false","false","false","false","true","false","false","false","false"
"tt0145529","Time Chasers","1994","[Sci-Fi]","2.4","3049","false","false","false","false","false","false","false","false","false","false"
"tt1130965","The Athlete","2009","[Biography, Drama]","6.7","226","false","false","false","false","false","true","false","false","false","false"
"tt1690967","Come Sunday","2018","[Biography, Drama]","6.0","1932","false","false","false","false","false","true","false","false","false","false"
"tt1799557","Pretty Bad Actress","2012","[Comedy, Crime, Drama]","7.1","38","false","false","true","true","false","true","false","false","false","false"
"tt1872181","The Amazing Spider-Man 2","2014","[Action, Adventure, Sci-Fi]","6.6","411411","true","true","false","false","false","false","false","false","false","false"
"tt1927172","Y/N: You Lie, You Die","2012","[Thriller]","5.0","738","false","false","false","false","false","false","false","false","false","true"
"tt2412746","Revelation Road: The Beginning of the End","2013","[Action]","4.9","1745","true","false","false","false","false","false","false","false","false","false"
"tt2544472","Haunting of Cellblock 11","2014","[Horror, Thriller]","4.3","717","false","false","false","false","false","false","true","false","false","true"
"tt5093026","Papillon","2017","[Adventure, Biography, Crime]","7.2","50338","false","true","false","true","false","false","false","false","false","false"
"tt9318280","Driveways","2019","[Drama]","7.4","2027","false","false","false","false","false","true","false","false","false","false"
"tt3501632","Thor: Ragnarok","2017","[Action, Adventure, Comedy]","7.9","571331","true","true","true","false","false","false","false","false","false","false"
"tt0044828","Last of the Comanches","1953","[Action, Adventure, Western]","6.4","646","true","true","false","false","false","false","false","false","false","false"
"tt0071721","The Klansman","1974","[Crime, Drama, Thriller]","5.2","1304","false","false","false","true","false","true","false","false","false","true"
"tt10207850","Killer in Law","2018","[Thriller]","5.0","227","false","false","false","false","false","false","false","false","false","true"
"tt6143998","Comeback","2016","[Drama]","6.9","124","false","false","false","false","false","true","false","false","false","false"
"tt6149936","The Lullaby","2017","[Horror]","4.3","1042","false","false","false","false","false","false","true","false","false","false"
"tt6705860","Diane","2018","[Drama]","6.7","1187","false","false","false","false","false","true","false","false","false","false"
"tt7054636","A Madea Family Funeral","2019","[Comedy]","4.4","3673","false","false","true","false","false","false","false","false","false","false"
"tt1404677","The Gunslingers","2009","[Western]","3.7","82","false","false","false","false","false","false","false","false","false","false"
"tt1517489","Spy Kids 4-D: All the Time in the World","2011","[Action, Adventure, Comedy]","3.5","22355","true","true","true","false","false","false","false","false","false","false"
"tt1637706","Our Idiot Brother","2011","[Comedy, Drama]","6.4","83146","false","false","true","false","false","true","false","false","false","false"
"tt8151874","Honey Boy","2019","[Drama]","7.3","24933","false","false","false","false","false","true","false","false","false","false"
"tt8155288","Happy Death Day 2U","2019","[Comedy, Horror, Mystery]","6.2","54307","false","false","true","false","false","false","true","true","false","false"
"tt8323104","Nancy Drew and the Hidden Staircase","2019","[Comedy, Crime, Drama]","5.7","3496","false","false","true","true","false","true","false","false","false","false"
"tt5580390","The Shape of Water","2017","[Adventure, Drama, Fantasy]","7.3","361127","false","true","false","false","false","true","false","false","false","false"
"tt2819446","False Colors","2020","[Thriller]","4.7","150","false","false","false","false","false","false","false","false","false","true"
"tt2933544","5 Flights Up","2014","[Comedy, Drama]","6.2","9263","false","false","true","false","false","true","false","false","false","false"
"tt0317705","The Incredibles","2004","[Action, Adventure, Animation]","8.0","646678","true","true","false","false","false","false","false","false","false","false"
"tt6320628","Spider-Man: Far from Home","2019","[Action, Adventure, Sci-Fi]","7.5","310345","true","true","false","false","false","false","false","false","false","false"
"tt0468569","The Dark Knight","2008","[Action, Crime, Drama]","9.0","2261286","true","false","false","true","false","true","false","false","false","false"
"tt0790623","Meet Bill","2007","[Comedy, Drama]","6.2","19354","false","false","true","false","false","true","false","false","false","false"
"tt0808357","Lust, Caution","2007","[Drama, History, Romance]","7.5","36864","false","false","false","false","false","true","false","false","true","false"
"tt5300754","Fairytale of New York","2017","[Comedy, Romance]","4.9","67","false","false","true","false","false","false","false","false","true","false"
"tt6107548","Late Night","2019","[Comedy, Drama]","6.5","26961","false","false","true","false","false","true","false","false","false","false"
"tt6112220","The Butterfly Effect","2010","[Comedy, Crime, Drama]","7.0","104","false","false","true","true","false","true","false","false","false","false"
"tt4706780","Red Dog","2017","[Action, Drama, History]","6.5","46","true","false","false","false","false","true","false","false","false","false"
"tt4717402","MFKZ","2017","[Action, Animation, Comedy]","6.7","3280","true","false","true","false","false","false","false","false","false","false"
"tt4912910","Mission: Impossible - Fallout","2018","[Action, Adventure, Thriller]","7.7","284183","true","true","false","false","false","false","false","false","false","true"
"tt9031484","House of Cardin","2019","[Documentary]","8.1","85","false","false","false","false","true","false","false","false","false","false"
"tt3713166","Unfriended","2014","[Horror, Mystery, Thriller]","5.5","67493","false","false","false","false","false","false","true","true","false","true"
"tt4019560","Exposed","2016","[Crime, Drama, Mystery]","4.3","13545","false","false","false","true","false","true","false","true","false","false"
"tt1208711","The Misadventures of the Dunderheads","2012","[Comedy, Crime]","4.6","296","false","false","true","true","false","false","false","false","false","false"
"tt7477788","One Man Dies a Million Times","2019","[Drama, History]","6.3","114","false","false","false","false","false","true","false","false","false","false"
"tt8459444","Kill Thy Neighbor","2018","[Drama, Thriller]","4.4","237","false","false","false","false","false","true","false","false","false","true"
"tt0250310","Corky Romano","2001","[Comedy, Crime]","4.7","12422","false","false","true","true","false","false","false","false","false","false"
"tt2990982","The Divine Matrix","2008","[Documentary]","8.0","5","false","false","false","false","true","false","false","false","false","false"
"tt1690542","Final Sale","2011","[Crime, Drama, Thriller]","5.4","240","false","false","false","true","false","true","false","false","false","true"
"tt1697064","Deadly Code","2013","[Crime, Drama]","6.4","7332","false","false","false","true","false","true","false","false","false","false"
"tt0054724","I Eat Your Skin","1971","[Horror]","3.5","1227","false","false","false","false","false","false","true","false","false","false"
"tt0078196","Made in Iran","1978","[Crime, Drama]","6.7","55","false","false","false","true","false","true","false","false","false","false"
"tt0087944","The Fantasies of Miss Jones","1986","[Comedy, Drama, Romance]","4.8","131","false","false","true","false","false","true","false","false","true","false"
"tt0095243","Gorillas in the Mist: The Adventure of Dian Fossey","1988","[Biography, Drama]","7.0","23673","false","false","false","false","false","true","false","false","false","false"
"tt0102986","The Great Day on the Beach","1991","[Family]","6.8","559","false","false","false","false","false","false","false","false","false","false"
"tt1338544","Welcome to Los Feliz","2008","[Comedy]","6.8","20","false","false","true","false","false","false","false","false","false","false"
"tt0403537","State Property: Blood on the Streets","2005","[Action, Crime, Drama]","4.6","1349","true","false","false","true","false","true","false","false","false","false"
"tt8785322","Manje Bistre 2","2019","[Drama]","5.7","122","false","false","false","false","false","true","false","false","false","false"
"tt4258292","Yennai Arindhaal","2015","[Action, Thriller]","7.3","7842","true","false","false","false","false","false","false","false","false","true"
"tt7990992","The Plagiarists","2019","[Drama]","5.8","220","false","false","false","false","false","true","false","false","false","false"
"tt2183034","Earth to Echo","2014","[Adventure, Family, Sci-Fi]","5.8","18200","false","true","false","false","false","false","false","false","false","false"
"tt2278870","Beyond the Edge","2016","[Adventure, Drama, Mystery]","3.7","902","false","true","false","false","false","true","false","true","false","false"
"tt6494536","Mantis Nest","2018","[Drama]","7.4","11","false","false","false","false","false","true","false","false","false","false"
"tt4975920","The Kid","2019","[Biography, Drama, Western]","5.9","6390","false","false","false","false","false","true","false","false","false","false"
"tt1137470","Accidental Love","2015","[Comedy, Romance]","4.1","7677","false","false","true","false","false","false","false","false","true","false"
"tt10228168","First Love","2019","[Action, Comedy, Crime]","6.8","4411","true","false","true","true","false","false","false","false","false","false"
"tt0114234","Rangeela","1995","[Comedy, Drama, Musical]","7.5","9064","false","false","true","false","false","true","false","false","false","false"
"tt0117571","Scream","1996","[Horror, Mystery]","7.2","281730","false","false","false","false","false","false","true","true","false","false"
"tt2645000","A Life in Dirty Movies","2013","[Biography, Documentary]","6.6","468","false","false","false","false","true","false","false","false","false","false"
"tt3448124","Dollface","2014","[Horror]","3.2","349","false","false","false","false","false","false","true","false","false","false"
"tt1699755","Peeples","2013","[Comedy, Romance]","5.3","4620","false","false","true","false","false","false","false","false","true","false"
"tt0070047","The Exorcist","1973","[Horror]","8.0","356848","false","false","false","false","false","false","true","false","false","false"
"tt0070628","The Hourglass Sanatorium","1973","[Drama, Fantasy, Horror]","7.6","3354","false","false","false","false","false","true","true","false","false","false"
"tt0088070","Secerna vodica","1983","[Comedy]","7.1","609","false","false","true","false","false","false","false","false","false","false"
"tt1532538","Line of Duty","2013","[Action, Crime, Thriller]","5.2","777","true","false","false","true","false","false","false","false","false","true"
"tt1546036","The Drawn Together Movie!","2010","[Animation, Comedy, Mystery]","6.2","3948","false","false","true","false","false","false","false","true","false","false"
"tt1567353","Kill Everyone","2009","[Comedy, Horror, Thriller]","4.9","18","false","false","true","false","false","false","true","false","false","true"
"tt1650062","Super 8","2011","[Action, Adventure, Sci-Fi]","7.0","335752","true","true","false","false","false","false","false","false","false","false"
"tt8236336","The Report","2019","[Biography, Crime, Drama]","7.2","30548","false","false","false","true","false","true","false","false","false","false"
"tt8347270","Born to Be","2019","[Documentary]","9.2","27","false","false","false","false","true","false","false","false","false","false"
"tt2112096","Absolutely Fabulous: The Movie","2016","[Comedy, Crime]","5.4","11685","false","false","true","true","false","false","false","false","false","false"
"tt2287677","Massacre County","2015","[Crime, Horror, Mystery]","5.3","245","false","false","false","true","false","false","true","true","false","false"
"tt2368619","The Take","2016","[Action, Crime, Drama]","6.3","36909","true","false","false","true","false","true","false","false","false","false"
"tt2370228","All I Need","2016","[Horror, Thriller]","4.1","1039","false","false","false","false","false","false","true","false","false","true"
"tt2473514","On the Art of War","2012","[Documentary, Drama, Thriller]","8.8","8","false","false","false","false","true","true","false","false","false","true"
"tt2514298","Brave Miss World","2013","[Biography, Documentary, Drama]","7.1","519","false","false","false","false","true","true","false","false","false","false"
"tt0455299","29th & Gay","2005","[Comedy]","5.0","295","false","false","true","false","false","false","false","false","false","false"
"tt1139282","Stolen","2009","[Crime, Drama, Mystery]","6.1","5320","false","false","false","true","false","true","false","true","false","false"
"tt0120338","Titanic","1997","[Drama, Romance]","7.8","1029053","false","false","false","false","false","true","false","false","true","false"
"tt0139645","Life in the Fast Lane","1998","[Comedy]","4.5","254","false","false","true","false","false","false","false","false","false","false"
"tt0280030","Peter Pan 2: Return to Never Land","2002","[Adventure, Animation, Family]","5.8","18188","false","true","false","false","false","false","false","false","false","false"
"tt3036600","Panic 5 Bravo","2013","[Thriller]","4.5","231","false","false","false","false","false","false","false","false","false","true"
"tt1659276","The Neighbor","2010","[Drama]","6.5","25","false","false","false","false","false","true","false","false","false","false"
"tt1815874","Artificial Paradises","2011","[Drama]","6.5","152","false","false","false","false","false","true","false","false","false","false"
"tt1851974","Invisible Empire","2010","[Documentary, History]","7.1","286","false","false","false","false","true","false","false","false","false","false"
"tt1905041","Fast & Furious 6","2013","[Action, Adventure, Thriller]","7.1","364673","true","true","false","false","false","false","false","false","false","true"
"tt0058725","Viva Las Vegas","1964","[Comedy, Musical]","6.4","6634","false","false","true","false","false","false","false","false","false","false"
"tt0100930","Who Shot Pat?","1989","[Comedy]","4.5","347","false","false","true","false","false","false","false","false","false","false"
"tt1411245","Tanzania: A Journey Within","2011","[Documentary]","8.9","20","false","false","false","false","true","false","false","false","false","false"
"tt1582268","The Love Guide","2011","[Comedy]","4.1","296","false","false","true","false","false","false","false","false","false","false"
"tt1587685","Decline of an Empire","2014","[Biography, Drama, History]","3.6","368","false","false","false","false","false","true","false","false","false","false"
"tt0306734","The Divorce","2003","[Comedy, Drama, Romance]","4.9","10915","false","false","true","false","false","true","false","false","true","false"
"tt0437086","Alita: Battle Angel","2019","[Action, Adventure, Sci-Fi]","7.3","220860","true","true","false","false","false","false","false","false","false","false"
"tt1125351","Haunted Traxxs","2009","[Drama, Horror, Mystery]","3.5","172","false","false","false","false","false","true","true","true","false","false"
"tt3759568","Chasing the Muse","2014","[Documentary]","4.4","80","false","false","false","false","true","false","false","false","false","false"
"tt4460792","Calm with Horses","2019","[Crime, Drama]","6.8","1484","false","false","false","true","false","true","false","false","false","false"
"tt4500922","Maze Runner: The Death Cure","2018","[Action, Adventure, Sci-Fi]","6.2","108623","true","true","false","false","false","false","false","false","false","false"
"tt1772292","Hostage","2012","[Thriller]","5.6","468","false","false","false","false","false","false","false","false","false","true"
"tt1825683","Black Panther","2018","[Action, Adventure, Sci-Fi]","7.3","611490","true","true","false","false","false","false","false","false","false","false"
"tt1975249","6 Bullets","2012","[Action, Crime, Drama]","6.1","13860","true","false","false","true","false","true","false","false","false","false"
"tt1996155","400 Miles to Freedom","2012","[Biography, Documentary, Drama]","7.2","5","false","false","false","false","true","true","false","false","false","false"
"tt8351452","Dating to Kill","2019","[Thriller]","5.1","235","false","false","false","false","false","false","false","false","false","true"
"tt8485772","Porno","2019","[Comedy, Horror]","4.9","885","false","false","true","false","false","false","true","false","false","false"
"tt8506500","Danny's Game","2020","[Drama]","2.6","110","false","false","false","false","false","true","false","false","false","false"
"tt3115906","Girl Lost","2016","[Drama]","7.0","4032","false","false","false","false","false","true","false","false","false","false"
"tt0042530","Gun Crazy","1950","[Crime, Drama, Film-Noir]","7.6","11411","false","false","false","true","false","true","false","false","false","false"
"tt0051792","The Music Room","1958","[Drama, Music]","8.0","5028","false","false","false","false","false","true","false","false","false","false"
"tt0091635","9½ Weeks","1986","[Drama, Romance]","6.0","36893","false","false","false","false","false","true","false","false","true","false"
"tt0104719","Erotic Ghost Story III","1992","[Drama, Fantasy]","5.2","168","false","false","false","false","false","true","false","false","false","false"
"tt0164155","No Response from Car 33","1955","[Action]","7.9","7","true","false","false","false","false","false","false","false","false","false"
"tt1388371","An American Hippie in Israel","1972","[Action, Comedy, Sci-Fi]","5.0","557","true","false","true","false","false","false","false","false","false","false"
"tt1514044","Aleta: Vampire Mistress","2012","[Action, Fantasy, Horror]","3.2","120","true","false","false","false","false","false","true","false","false","false"
"tt1288367","We Will Rock You","2011","[Comedy, Music, Romance]","6.4","1014","false","false","true","false","false","false","false","false","true","false"
"tt0357848","The Straun House","2005","[Horror, Thriller]","2.6","308","false","false","false","false","false","false","true","false","false","true"
"tt10887902","I Used to Go Here","2020","[Comedy, Drama, Romance]","5.5","1130","false","false","true","false","false","true","false","false","true","false"
"tt1091228","Alpha Males Experiment","2009","[Comedy, Romance]","6.4","234","false","false","true","false","false","false","false","false","true","false"
"tt5017008","My Grandmother Fanny Kaplan","2016","[Biography, Drama, History]","6.3","107","false","false","false","false","false","true","false","false","false","false"
"tt1721494","Few Options, All Bad","2011","[Crime, Drama]","5.9","462","false","false","false","true","false","true","false","false","false","false"
"tt8550208","Romeo Akbar Walter","2019","[Action, Drama, Thriller]","6.5","4740","true","false","false","false","false","true","false","false","false","true"
"tt3124674","Comissarrio Guido Brunetti Mysteries: Vendetta","2007","[Crime]","7.8","20","false","false","false","true","false","false","false","false","false","false"
"tt0071707","Reason, Debate and a Story","1974","[Drama]","7.2","355","false","false","false","false","false","true","false","false","false","false"
"tt0114462","The Skateboard Kid 2","1994","[Comedy, Family, Fantasy]","3.6","322","false","false","true","false","false","false","false","false","false","false"
"tt7141148","Porthole","2018","[Comedy, Drama, Romance]","3.8","55","false","false","true","false","false","true","false","false","true","false"
"tt7218564","Destined to Ride","2018","[Adventure, Family]","5.4","166","false","true","false","false","false","false","false","false","false","false"
"tt7349662","BlacKkKlansman","2018","[Biography, Crime, Drama]","7.5","212642","false","false","false","true","false","true","false","false","false","false"
"tt5503686","Hustlers","2019","[Comedy, Crime, Drama]","6.3","79217","false","false","true","true","false","true","false","false","false","false"
"tt0390179","The Land Has Eyes","2004","[Drama]","5.8","113","false","false","false","false","false","true","false","false","false","false"
"tt0413302","Spirits","2004","[Horror, Thriller]","5.4","207","false","false","false","false","false","false","true","false","false","true"
"tt2102496","Cabin Fever 3: Patient Zero","2014","[Horror, Sci-Fi]","4.4","6969","false","false","false","false","false","false","true","false","false","false"
"tt2258285","Two Men in Town","2014","[Drama]","5.7","1977","false","false","false","false","false","true","false","false","false","false"
"tt2259418","Return to the USS Atlanta","2012","[Adventure, Documentary, History]","6.6","39","false","true","false","false","true","false","false","false","false","false"
"tt2262952","Lightning Strike","2012","[Comedy]","5.3","575","false","false","true","false","false","false","false","false","false","false"
"tt2385952","Mahogany Sunrise","2014","[Crime, Drama, Romance]","7.9","509","false","false","false","true","false","true","false","false","true","false"
"tt2413338","Abducted","2013","[Horror, Sci-Fi, Thriller]","4.5","479","false","false","false","false","false","false","true","false","false","true"
"tt2452244","Isn't It Romantic","2019","[Comedy, Fantasy, Romance]","5.9","60927","false","false","true","false","false","false","false","false","true","false"
"tt4463894","Shaft","2019","[Action, Comedy, Crime]","6.4","42864","true","false","true","true","false","false","false","false","false","false"
"tt4587656","The Star","2017","[Adventure, Animation, Comedy]","6.2","6228","false","true","true","false","false","false","false","false","false","false"
"tt4743226","Air Strike","2018","[Action, Adventure, Drama]","3.2","3478","true","true","false","false","false","true","false","false","false","false"
"tt5208252","Operation Finale","2018","[Biography, Drama, History]","6.6","30547","false","false","false","false","false","true","false","false","false","false"
"tt1681370","The Algerian","2014","[Action, Romance, Thriller]","5.8","196","true","false","false","false","false","false","false","false","true","true"
